iso3_epoch,iso3,epoch,mts_pca_3feat_mean,mts_milex_mean,part_n_war_mean,part_n_minor_mean,war_minor_ratio_mean,extraterritorial_share_mean,vdem_v2x_polyarchy_mean,conflict_active_pct,log_brd_mean
CHE_2000s,CHE,2000s,0.31939296362948727,0.6213648959604289,0.2,0.0,1.0,1.0,0.8891,0.2,0.0
CHE_2010s,CHE,2010s,0.2548885318710937,0.6197564235277642,0.0,1.2,0.0,1.4,0.9024000000000001,0.5,0.0
CHE_2020s,CHE,2020s,0.2499714400239461,0.6314753377734499,0.2,1.4,0.125,1.0,0.8914,0.8,0.0
CHL_1990s,CHL,1990s,0.32097733440653414,0.5561304220959659,0.0,0.0,0.12857142857142856,1.0,0.7638181818181817,0.0,0.0
CHL_2000s,CHL,2000s,0.3443988792850047,0.5922173524503813,0.0,0.0,0.12857142857142856,1.0,0.8838000000000001,0.0,0.0
CHL_2010s,CHL,2010s,0.3260380935361497,0.6130924909846087,0.0,0.0,0.12857142857142856,1.0,0.8817,0.0,0.0
CHL_2020s,CHL,2020s,0.31577413103026897,0.6177177369894724,0.0,0.0,0.12857142857142856,1.0,0.8384,0.0,0.0
CHN_1990s,CHN,1990s,0.41895284249628606,0.733850769516232,0.0,0.0,0.12857142857142856,1.0,0.09963636363636365,0.0,0.0
CHN_2000s,CHN,2000s,0.4749803337571927,0.806345778501934,0.0,0.1,0.0,0.0,0.09809999999999999,0.1,1.5260563034950492
CHN_2010s,CHN,2010s,0.48136234746796597,0.8737897351816214,0.0,1.8,0.0,1.8571428571428572,0.0843,0.7,0.0
CHN_2020s,CHN,2020s,0.462155741169784,0.9035864875479497,0.2,2.2,0.1,0.9333333333333332,0.0748,1.0,0.0
CIV_1990s,CIV,1990s,0.13932057520802094,0.38281359261624454,0.0,0.0,0.12857142857142856,1.0,0.32872727272727276,0.0,0.0
CIV_2000s,CIV,2000s,0.1719882623988233,0.42655951046617174,0.0,0.5,0.0,0.0,0.4226,0.3,4.4520190064939165
CIV_2010s,CIV,2010s,0.19169668737597706,0.4537476486242613,0.0,2.6,0.0,1.5625,0.48769999999999997,0.8,2.379546134130174
CIV_2020s,CIV,2020s,0.22784437449065048,0.4697831214388777,0.2,3.2,0.06666666666666667,1.1166666666666667,0.4502,1.0,0.0
CMR_1990s,CMR,1990s,0.16816522621334043,0.39596965232106096,0.0,0.09090909090909091,0.0,0.0,0.27254545454545454,0.09090909090909091,0.0
CMR_2000s,CMR,2000s,0.16698340504839632,0.4194020316416345,0.0,0.0,0.12857142857142856,1.0,0.3101,0.0,0.0
CMR_2010s,CMR,2010s,0.21616720567572792,0.44155887170042696,0.5,3.0,0.1865079365079365,0.8555555555555556,0.3099,0.6,5.624378451868933
CMR_2020s,CMR,2020s,0.18049695794105572,0.44595862380737616,1.0,5.8,0.1388888888888889,0.6761904761904762,0.2828,1.0,5.996949477338552
COD_1990s,COD,1990s,0.16194411227360994,0.3428530045760545,0.5454545454545454,0.09090909090909091,0.9,0.2,0.16627272727272727,0.45454545454545453,6.9997541974828055
COD_2000s,COD,2000s,0.19246455980901403,0.39283698790864463,0.1,1.1,0.07142857142857142,0.19047619047619047,0.23559999999999998,0.7,5.811739616161293
COD_2010s,COD,2010s,0.18451245556468995,0.4289043051089105,0.2,5.4,0.029166666666666664,0.8400000000000001,0.3232,1.0,6.655955018418123
COD_2020s,COD,2020s,0.20228458151270004,0.4493541328950962,0.0,7.2,0.0,0.6166666666666667,0.3332,1.0,6.921658184151129
COG_1990s,COG,1990s,0.14364610770299138,0.3846340838299779,0.18181818181818182,0.5454545454545454,0.20833333333333331,0.0,0.29563636363636364,0.36363636363636365,7.148560129151184
COG_2000s,COG,2000s,0.15252042044712316,0.3710404430088025,0.0,0.1,0.0,0.0,0.23200000000000004,0.1,2.8735646395797834
COG_2010s,COG,2010s,0.19122043126069596,0.4332929415007913,0.0,0.9,0.0,1.1666666666666667,0.25179999999999997,0.6,2.1162555148025524
COG_2020s,COG,2020s,0.16100054514322032,0.40525583795416764,0.0,1.6,0.0,1.4,0.2524,1.0,0.0
COL_1990s,COL,1990s,0.31233832429528513,0.5876319422783913,0.2727272727272727,1.9090909090909092,0.13636363636363635,0.0,0.5325454545454545,1.0,6.745343295637077
